"concept"	"list"	"set.number"	"response.number"	"right.answer"	"x"	"n"	"p"	"lower"	"upper"	"p.value"
"hg46"	"L2"	22	4	FALSE	0	25	0	NA	NA	NA
"hg46"	"L2"	22	5	TRUE	24	25	0.96	NA	NA	NA
"hg46"	"L2"	23	1	FALSE	0	25	0	NA	NA	NA
"hg46"	"L2"	23	2	FALSE	0	25	0	NA	NA	NA
"hg46"	"L2"	23	3	FALSE	0	25	0	NA	NA	NA
"hg46"	"L2"	23	4	TRUE	25	25	1	NA	NA	NA
"hg46"	"L2"	23	5	FALSE	25	25	1	NA	NA	NA
"hg46"	"L2"	24	1	FALSE	14	25	0.56	NA	NA	NA
"hg46"	"L2"	24	2	FALSE	15	25	0.6	NA	NA	NA
"hg46"	"L2"	24	3	TRUE	25	25	1	NA	NA	NA
"hg46"	"L2"	24	4	FALSE	0	25	0	NA	NA	NA
"hg46"	"L2"	25	1	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg46"	"L2"	25	2	FALSE	11	25	0.44	NA	NA	NA
"hg46"	"L2"	25	3	FALSE	1	25	0.04	NA	NA	NA
"hg46"	"L2"	25	4	FALSE	10	25	0.4	NA	NA	NA
"hg46"	"L2"	25	5	FALSE	1	25	0.04	NA	NA	NA
"hg47"	"L2"	1	1	FALSE	8	24	0.333333333333333	NA	NA	NA
"hg47"	"L2"	1	2	TRUE	8	24	0.333333333333333	NA	NA	NA
"hg47"	"L2"	1	3	FALSE	9	24	0.375	NA	NA	NA
"hg47"	"L2"	1	4	TRUE	7	24	0.291666666666667	NA	NA	NA
"hg47"	"L2"	1	5	TRUE	6	24	0.25	NA	NA	NA
"hg47"	"L2"	2	1	TRUE	13	24	0.541666666666667	NA	NA	NA
"hg47"	"L2"	2	2	TRUE	18	24	0.75	NA	NA	NA
"hg47"	"L2"	2	3	TRUE	7	24	0.291666666666667	NA	NA	NA
"hg47"	"L2"	2	4	TRUE	13	24	0.541666666666667	NA	NA	NA
"hg47"	"L2"	2	5	TRUE	18	24	0.75	NA	NA	NA
"hg47"	"L2"	3	1	TRUE	12	24	0.5	NA	NA	NA
"hg47"	"L2"	3	2	TRUE	3	24	0.125	NA	NA	NA
"hg47"	"L2"	3	3	TRUE	18	24	0.75	NA	NA	NA
"hg47"	"L2"	4	1	TRUE	16	23	0.695652173913043	NA	NA	NA
"hg47"	"L2"	4	2	TRUE	20	23	0.869565217391304	NA	NA	NA
"hg47"	"L2"	4	3	TRUE	17	23	0.739130434782609	NA	NA	NA
"hg47"	"L2"	5	1	TRUE	23	23	1	NA	NA	NA
"hg47"	"L2"	6	1	TRUE	18	23	0.782608695652174	NA	NA	NA
"hg47"	"L2"	7	1	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg47"	"L2"	7	2	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg47"	"L2"	7	3	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg47"	"L2"	7	4	TRUE	14	23	0.608695652173913	NA	NA	NA
"hg47"	"L2"	7	5	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg47"	"L2"	8	1	TRUE	20	23	0.869565217391304	NA	NA	NA
"hg47"	"L2"	9	1	TRUE	22	23	0.956521739130435	NA	NA	NA
"hg47"	"L2"	9	2	FALSE	19	23	0.826086956521739	NA	NA	NA
"hg47"	"L2"	9	3	FALSE	20	23	0.869565217391304	NA	NA	NA
"hg47"	"L2"	9	4	TRUE	22	23	0.956521739130435	NA	NA	NA
"hg47"	"L2"	10	1	TRUE	23	23	1	NA	NA	NA
"hg47"	"L2"	11	1	TRUE	19	23	0.826086956521739	NA	NA	NA
"hg47"	"L2"	11	2	TRUE	18	23	0.782608695652174	NA	NA	NA
"hg47"	"L2"	11	3	TRUE	20	23	0.869565217391304	NA	NA	NA
"hg47"	"L2"	11	4	TRUE	21	23	0.91304347826087	NA	NA	NA
"hg47"	"L2"	12	1	TRUE	16	23	0.695652173913043	NA	NA	NA
"hg47"	"L2"	12	2	FALSE	13	23	0.565217391304348	NA	NA	NA
"hg47"	"L2"	12	3	TRUE	20	23	0.869565217391304	NA	NA	NA
"hg47"	"L2"	12	4	TRUE	22	23	0.956521739130435	NA	NA	NA
"hg47"	"L2"	12	5	FALSE	22	23	0.956521739130435	NA	NA	NA
"hg47"	"L2"	13	1	FALSE	9	23	0.391304347826087	NA	NA	NA
"hg47"	"L2"	13	2	FALSE	18	23	0.782608695652174	NA	NA	NA
"hg47"	"L2"	13	3	FALSE	11	23	0.478260869565217	NA	NA	NA
"hg47"	"L2"	13	4	TRUE	22	23	0.956521739130435	NA	NA	NA
"hg47"	"L2"	13	5	FALSE	15	23	0.652173913043478	NA	NA	NA
"hg47"	"L2"	14	1	TRUE	17	23	0.739130434782609	NA	NA	NA
"hg47"	"L2"	14	2	TRUE	19	23	0.826086956521739	NA	NA	NA
"hg47"	"L2"	15	1	TRUE	22	22	1	NA	NA	NA
"hg47"	"L2"	15	2	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg47"	"L2"	15	3	TRUE	11	22	0.5	NA	NA	NA
"hg47"	"L2"	15	4	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg47"	"L2"	16	1	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg47"	"L2"	16	2	FALSE	15	22	0.681818181818182	NA	NA	NA
"hg47"	"L2"	17	1	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg47"	"L2"	18	1	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg47"	"L2"	18	2	TRUE	16	22	0.727272727272727	NA	NA	NA
"hg47"	"L2"	18	3	FALSE	12	22	0.545454545454545	NA	NA	NA
"hg47"	"L2"	19	1	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg47"	"L2"	19	2	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg47"	"L2"	19	3	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg47"	"L2"	19	4	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg47"	"L2"	19	5	TRUE	15	21	0.714285714285714	NA	NA	NA
"hg47"	"L2"	20	1	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg47"	"L2"	20	2	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg47"	"L2"	21	1	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg47"	"L2"	21	2	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg47"	"L2"	22	1	TRUE	17	22	0.772727272727273	NA	NA	NA
"hg47"	"L2"	22	2	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg47"	"L2"	22	3	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg47"	"L2"	22	4	TRUE	11	22	0.5	NA	NA	NA
"hg47"	"L2"	23	1	TRUE	16	22	0.727272727272727	NA	NA	NA
"hg47"	"L2"	23	2	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg47"	"L2"	23	3	FALSE	18	22	0.818181818181818	NA	NA	NA
"hg47"	"L2"	23	4	FALSE	12	22	0.545454545454545	NA	NA	NA
"hg47"	"L2"	24	1	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg47"	"L2"	24	2	TRUE	9	22	0.409090909090909	NA	NA	NA
"hg47"	"L2"	24	3	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg47"	"L2"	24	4	TRUE	22	22	1	NA	NA	NA
"hg47"	"L2"	24	5	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg47"	"L2"	25	1	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg47"	"L2"	25	2	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg47"	"L2"	25	3	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg47"	"L2"	25	4	TRUE	17	22	0.772727272727273	NA	NA	NA
"hg47"	"L2"	25	5	TRUE	16	22	0.727272727272727	NA	NA	NA
"hg48"	"L2"	1	1	FALSE	8	22	0.363636363636364	NA	NA	NA
"hg48"	"L2"	1	2	FALSE	14	21	0.666666666666667	NA	NA	NA
"hg48"	"L2"	2	1	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg48"	"L2"	2	2	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg48"	"L2"	3	1	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg48"	"L2"	4	1	TRUE	3	22	0.136363636363636	NA	NA	NA
"hg48"	"L2"	4	2	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg48"	"L2"	4	3	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg48"	"L2"	5	1	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg48"	"L2"	6	1	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg48"	"L2"	6	2	FALSE	4	21	0.190476190476190	NA	NA	NA
"hg48"	"L2"	6	3	FALSE	6	21	0.285714285714286	NA	NA	NA
"hg48"	"L2"	7	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg48"	"L2"	7	2	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	7	3	FALSE	8	22	0.363636363636364	NA	NA	NA
"hg48"	"L2"	7	4	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg48"	"L2"	7	5	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	8	1	TRUE	6	22	0.272727272727273	NA	NA	NA
"hg48"	"L2"	8	2	FALSE	0	22	0	NA	NA	NA
"hg48"	"L2"	9	1	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg48"	"L2"	9	2	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	10	1	FALSE	0	22	0	NA	NA	NA
"hg48"	"L2"	10	2	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg48"	"L2"	11	1	TRUE	8	22	0.363636363636364	NA	NA	NA
"hg48"	"L2"	11	2	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg48"	"L2"	11	3	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg48"	"L2"	11	4	FALSE	0	22	0	NA	NA	NA
"hg48"	"L2"	12	1	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	12	2	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	12	3	TRUE	12	22	0.545454545454545	NA	NA	NA
"hg48"	"L2"	13	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg48"	"L2"	13	2	FALSE	8	22	0.363636363636364	NA	NA	NA
"hg48"	"L2"	13	3	TRUE	9	22	0.409090909090909	NA	NA	NA
"hg48"	"L2"	14	1	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg48"	"L2"	14	2	TRUE	11	22	0.5	NA	NA	NA
"hg48"	"L2"	15	1	FALSE	17	21	0.80952380952381	NA	NA	NA
"hg48"	"L2"	15	2	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	15	3	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg48"	"L2"	15	4	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg48"	"L2"	16	1	FALSE	0	22	0	NA	NA	NA
"hg48"	"L2"	16	2	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg48"	"L2"	16	3	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg48"	"L2"	16	4	FALSE	0	22	0	NA	NA	NA
"hg48"	"L2"	17	1	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg48"	"L2"	17	2	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg48"	"L2"	17	3	FALSE	6	22	0.272727272727273	NA	NA	NA
"hg48"	"L2"	18	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg48"	"L2"	18	2	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg48"	"L2"	19	1	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	20	1	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg48"	"L2"	20	2	FALSE	0	22	0	NA	NA	NA
"hg48"	"L2"	20	3	FALSE	12	22	0.545454545454545	NA	NA	NA
"hg48"	"L2"	20	4	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	20	5	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg48"	"L2"	21	1	FALSE	0	22	0	NA	NA	NA
"hg48"	"L2"	21	2	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg48"	"L2"	21	3	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg48"	"L2"	21	4	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	22	1	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg48"	"L2"	22	2	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg48"	"L2"	23	1	FALSE	0	21	0	NA	NA	NA
"hg48"	"L2"	24	1	FALSE	5	21	0.238095238095238	NA	NA	NA
"hg48"	"L2"	25	1	FALSE	7	21	0.333333333333333	NA	NA	NA
"hg48"	"L2"	25	2	FALSE	0	21	0	NA	NA	NA
"hg48"	"L2"	25	3	FALSE	3	21	0.142857142857143	NA	NA	NA
"hg48"	"L2"	25	4	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg48"	"L2"	25	5	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg49"	"L2"	1	1	TRUE	9	21	0.428571428571429	NA	NA	NA
"hg49"	"L2"	1	2	FALSE	13	22	0.590909090909091	NA	NA	NA
"hg49"	"L2"	1	3	FALSE	5	21	0.238095238095238	NA	NA	NA
"hg49"	"L2"	1	4	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg49"	"L2"	1	5	TRUE	6	21	0.285714285714286	NA	NA	NA
"hg49"	"L2"	2	1	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg49"	"L2"	2	2	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg49"	"L2"	2	3	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg49"	"L2"	3	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg49"	"L2"	3	2	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg49"	"L2"	3	3	TRUE	1	22	0.0454545454545455	NA	NA	NA
"hg49"	"L2"	3	4	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg49"	"L2"	3	5	TRUE	0	22	0	NA	NA	NA
"hg49"	"L2"	4	1	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg49"	"L2"	5	1	FALSE	16	21	0.761904761904762	NA	NA	NA
"hg49"	"L2"	5	2	TRUE	3	22	0.136363636363636	NA	NA	NA
"hg49"	"L2"	5	3	TRUE	2	21	0.0952380952380952	NA	NA	NA
"hg49"	"L2"	6	1	FALSE	18	22	0.818181818181818	NA	NA	NA
"hg49"	"L2"	6	2	TRUE	14	22	0.636363636363636	NA	NA	NA
"hg49"	"L2"	6	3	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg49"	"L2"	6	4	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg49"	"L2"	7	1	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg49"	"L2"	8	1	FALSE	8	22	0.363636363636364	NA	NA	NA
"hg49"	"L2"	8	2	TRUE	8	22	0.363636363636364	NA	NA	NA
"hg49"	"L2"	8	3	FALSE	13	22	0.590909090909091	NA	NA	NA
"hg49"	"L2"	8	4	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg49"	"L2"	8	5	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg49"	"L2"	9	1	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg49"	"L2"	9	2	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg49"	"L2"	10	1	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg49"	"L2"	10	2	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg49"	"L2"	10	3	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg49"	"L2"	11	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg49"	"L2"	11	2	TRUE	16	22	0.727272727272727	NA	NA	NA
"hg49"	"L2"	11	3	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg49"	"L2"	11	4	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg49"	"L2"	11	5	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg49"	"L2"	12	1	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg49"	"L2"	12	2	FALSE	8	22	0.363636363636364	NA	NA	NA
"hg49"	"L2"	13	1	FALSE	8	22	0.363636363636364	NA	NA	NA
"hg49"	"L2"	13	2	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg49"	"L2"	14	1	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg49"	"L2"	14	2	FALSE	11	22	0.5	NA	NA	NA
"hg49"	"L2"	15	1	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg49"	"L2"	15	2	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg49"	"L2"	15	3	FALSE	0	22	0	NA	NA	NA
"hg49"	"L2"	16	1	FALSE	6	22	0.272727272727273	NA	NA	NA
"hg49"	"L2"	16	2	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg49"	"L2"	17	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg49"	"L2"	17	2	FALSE	14	22	0.636363636363636	NA	NA	NA
"hg49"	"L2"	18	1	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg49"	"L2"	18	2	TRUE	14	22	0.636363636363636	NA	NA	NA
"hg49"	"L2"	18	3	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg49"	"L2"	18	4	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg49"	"L2"	19	1	FALSE	15	22	0.681818181818182	NA	NA	NA
"hg49"	"L2"	19	2	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg49"	"L2"	19	3	TRUE	9	22	0.409090909090909	NA	NA	NA
"hg49"	"L2"	20	1	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg49"	"L2"	20	2	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg49"	"L2"	21	1	TRUE	13	22	0.590909090909091	NA	NA	NA
"hg49"	"L2"	21	2	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg49"	"L2"	21	3	TRUE	9	22	0.409090909090909	NA	NA	NA
"hg49"	"L2"	22	1	TRUE	13	22	0.590909090909091	NA	NA	NA
"hg49"	"L2"	22	2	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg49"	"L2"	22	3	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg49"	"L2"	23	1	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg49"	"L2"	24	1	TRUE	6	22	0.272727272727273	NA	NA	NA
"hg49"	"L2"	24	2	FALSE	6	22	0.272727272727273	NA	NA	NA
"hg49"	"L2"	24	3	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg49"	"L2"	24	4	TRUE	7	22	0.318181818181818	NA	NA	NA
"hg49"	"L2"	24	5	TRUE	13	22	0.590909090909091	NA	NA	NA
"hg49"	"L2"	25	1	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg49"	"L2"	25	2	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg49"	"L2"	25	3	FALSE	6	22	0.272727272727273	NA	NA	NA
"hg50"	"L2"	1	1	FALSE	10	24	0.416666666666667	NA	NA	NA
"hg50"	"L2"	1	2	FALSE	17	24	0.708333333333333	NA	NA	NA
"hg50"	"L2"	2	1	TRUE	8	24	0.333333333333333	NA	NA	NA
"hg50"	"L2"	3	1	TRUE	7	24	0.291666666666667	NA	NA	NA
"hg50"	"L2"	3	2	FALSE	2	24	0.0833333333333333	NA	NA	NA
"hg50"	"L2"	3	3	FALSE	16	24	0.666666666666667	NA	NA	NA
"hg50"	"L2"	3	4	FALSE	11	24	0.458333333333333	NA	NA	NA
"hg50"	"L2"	4	1	FALSE	0	24	0	NA	NA	NA
"hg50"	"L2"	4	2	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	4	3	FALSE	2	24	0.0833333333333333	NA	NA	NA
"hg50"	"L2"	4	4	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	5	1	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	5	2	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	5	3	TRUE	21	24	0.875	NA	NA	NA
"hg50"	"L2"	5	4	FALSE	2	24	0.0833333333333333	NA	NA	NA
"hg50"	"L2"	6	1	FALSE	10	24	0.416666666666667	NA	NA	NA
"hg50"	"L2"	6	2	FALSE	16	24	0.666666666666667	NA	NA	NA
"hg50"	"L2"	6	3	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	7	1	FALSE	7	24	0.291666666666667	NA	NA	NA
"hg50"	"L2"	7	2	FALSE	0	24	0	NA	NA	NA
"hg50"	"L2"	7	3	FALSE	8	24	0.333333333333333	NA	NA	NA
"hg50"	"L2"	7	4	FALSE	3	24	0.125	NA	NA	NA
"hg50"	"L2"	7	5	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	8	1	FALSE	4	24	0.166666666666667	NA	NA	NA
"hg50"	"L2"	9	1	FALSE	7	24	0.291666666666667	NA	NA	NA
"hg50"	"L2"	9	2	FALSE	3	24	0.125	NA	NA	NA
"hg50"	"L2"	10	1	FALSE	4	23	0.173913043478261	NA	NA	NA
"hg50"	"L2"	10	2	FALSE	2	24	0.0833333333333333	NA	NA	NA
"hg50"	"L2"	10	3	FALSE	2	24	0.0833333333333333	NA	NA	NA
"hg50"	"L2"	10	4	FALSE	0	23	0	NA	NA	NA
"hg50"	"L2"	10	5	FALSE	3	23	0.130434782608696	NA	NA	NA
"hg50"	"L2"	11	1	FALSE	4	24	0.166666666666667	NA	NA	NA
"hg50"	"L2"	12	1	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	12	2	TRUE	11	23	0.478260869565217	NA	NA	NA
"hg50"	"L2"	12	3	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg50"	"L2"	12	4	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg50"	"L2"	13	1	FALSE	12	24	0.5	NA	NA	NA
"hg50"	"L2"	13	2	FALSE	2	24	0.0833333333333333	NA	NA	NA
"hg50"	"L2"	13	3	FALSE	0	24	0	NA	NA	NA
"hg50"	"L2"	13	4	FALSE	10	24	0.416666666666667	NA	NA	NA
"hg50"	"L2"	14	1	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	14	2	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	14	3	FALSE	1	24	0.0416666666666667	NA	NA	NA
"hg50"	"L2"	14	4	FALSE	2	24	0.0833333333333333	NA	NA	NA
"hg50"	"L2"	15	1	FALSE	0	24	0	NA	NA	NA
"hg50"	"L2"	15	2	FALSE	0	24	0	NA	NA	NA
"hg50"	"L2"	15	3	TRUE	16	24	0.666666666666667	NA	NA	NA
"hg50"	"L2"	16	1	FALSE	0	24	0	NA	NA	NA
"hg50"	"L2"	17	1	TRUE	14	23	0.608695652173913	NA	NA	NA
"hg50"	"L2"	17	2	FALSE	0	24	0	NA	NA	NA
"hg50"	"L2"	18	1	FALSE	10	23	0.434782608695652	NA	NA	NA
"hg50"	"L2"	18	2	FALSE	11	23	0.478260869565217	NA	NA	NA
"hg50"	"L2"	18	3	FALSE	0	23	0	NA	NA	NA
"hg50"	"L2"	18	4	FALSE	0	23	0	NA	NA	NA
"hg50"	"L2"	19	1	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg50"	"L2"	20	1	FALSE	0	23	0	NA	NA	NA
"hg50"	"L2"	20	2	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg50"	"L2"	20	3	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg50"	"L2"	20	4	FALSE	0	23	0	NA	NA	NA
"hg50"	"L2"	20	5	TRUE	16	23	0.695652173913043	NA	NA	NA
"hg50"	"L2"	21	1	FALSE	5	23	0.217391304347826	NA	NA	NA
"hg50"	"L2"	21	2	FALSE	5	23	0.217391304347826	NA	NA	NA
"hg50"	"L2"	21	3	FALSE	5	23	0.217391304347826	NA	NA	NA
"hg50"	"L2"	22	1	FALSE	2	23	0.0869565217391304	NA	NA	NA
"hg50"	"L2"	23	1	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg50"	"L2"	23	2	FALSE	4	23	0.173913043478261	NA	NA	NA
"hg50"	"L2"	24	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg50"	"L2"	24	2	TRUE	17	23	0.739130434782609	NA	NA	NA
"hg50"	"L2"	24	3	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg50"	"L2"	24	4	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg50"	"L2"	24	5	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg50"	"L2"	25	1	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg50"	"L2"	25	2	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg50"	"L2"	25	3	FALSE	0	23	0	NA	NA	NA
"hg51"	"L2"	1	1	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg51"	"L2"	1	2	TRUE	9	22	0.409090909090909	NA	NA	NA
"hg51"	"L2"	1	3	FALSE	11	22	0.5	NA	NA	NA
"hg51"	"L2"	2	1	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg51"	"L2"	3	1	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	3	2	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg51"	"L2"	3	3	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	3	4	FALSE	17	22	0.772727272727273	NA	NA	NA
"hg51"	"L2"	4	1	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg51"	"L2"	4	2	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	4	3	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg51"	"L2"	4	4	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	4	5	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg51"	"L2"	5	1	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg51"	"L2"	6	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg51"	"L2"	6	2	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg51"	"L2"	6	3	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg51"	"L2"	6	4	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	6	5	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	7	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg51"	"L2"	7	2	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg51"	"L2"	7	3	FALSE	3	22	0.136363636363636	NA	NA	NA
"hg51"	"L2"	7	4	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg51"	"L2"	7	5	FALSE	4	22	0.181818181818182	NA	NA	NA
"hg51"	"L2"	8	1	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	8	2	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg51"	"L2"	8	3	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	8	4	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg51"	"L2"	8	5	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	9	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg51"	"L2"	10	1	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	10	2	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	10	3	FALSE	0	22	0	NA	NA	NA
"hg51"	"L2"	10	4	TRUE	1	22	0.0454545454545455	NA	NA	NA
"hg51"	"L2"	10	5	FALSE	0	22	0	NA	NA	NA
